timestamp,component,level
1777494152.4430318,APP,SEVERE
1777494238.1257458,DISCOVERY,WARNING
1777494323.7109106,APP,SEVERE
1777494334.1045432,KERNEL,ERROR
1777494349.9372072,HARDWARE,WARNING
1777494353.651789,APP,WARNING
1777494364.883034,APP,INFO
1777500122.6969419,MMCS,WARNING
1777500127.744775,DISCOVERY,WARNING
1777500137.4156132,DISCOVERY,INFO
1777500148.9803617,MMCS,WARNING
1777500153.6309614,KERNEL,SEVERE
1777500236.9068406,MMCS,ERROR
1777500318.3325012,KERNEL,FATAL
1777500400.814403,KERNEL,FATAL
1777500408.5259311,MMCS,WARNING
1777500419.3728232,HARDWARE,WARNING
1777510440.736166,HARDWARE,ERROR
1777510450.4684045,HARDWARE,SEVERE
1777510482.6861215,HARDWARE,WARNING
1777510515.3418226,DISCOVERY,INFO
1777510550.4513166,HARDWARE,INFO
1777510586.1008022,KERNEL,INFO
1777510621.6228395,MMCS,INFO
1777510653.8012366,HARDWARE,FATAL
1777510661.899947,KERNEL,INFO
1777510671.813219,DISCOVERY,ERROR
1777518719.1145594,APP,WARNING
1777518720.7547834,APP,INFO
1777518739.019143,APP,ERROR
1777518747.8688877,APP,INFO
1777518754.5684988,MMCS,FATAL
1777518879.6554027,MMCS,FATAL
1777518894.6022222,HARDWARE,INFO
1777518912.66743,DISCOVERY,INFO
1777518921.6130724,KERNEL,INFO
1777518931.8078191,KERNEL,WARNING
1777527274.5668929,MMCS,SEVERE
1777527278.390772,APP,WARNING
1777527284.069077,DISCOVERY,ERROR
1777527286.7316527,KERNEL,INFO
1777527289.6289628,MMCS,ERROR
1777527294.8393185,DISCOVERY,WARNING
1777527299.6914058,APP,INFO
1777527303.6023917,KERNEL,WARNING
1777527307.6641295,KERNEL,INFO
1777527313.7342758,MMCS,FATAL
1777533399.8709042,KERNEL,WARNING
1777533403.2399585,MMCS,INFO
1777533409.299276,APP,ERROR
1777533418.0835726,MMCS,FATAL
1777533509.8999262,MMCS,FATAL
1777533526.3429675,APP,INFO
1777533534.7515404,APP,WARNING
1777533540.9660017,DISCOVERY,INFO
1777533546.1751964,DISCOVERY,INFO
1777533561.8594146,APP,INFO
1777543670.92042,APP,INFO
1777543684.9934568,APP,INFO
1777543690.8967533,MMCS,FATAL
1777543846.1543012,MMCS,FATAL
1777543852.9508426,KERNEL,ERROR
1777543867.9555478,HARDWARE,WARNING
1777543871.19626,HARDWARE,ERROR
1777543887.1724987,KERNEL,ERROR
1777543897.1389918,APP,WARNING
1777543908.8649354,APP,INFO
1777549683.003474,DISCOVERY,ERROR
1777549699.6255658,KERNEL,ERROR
1777549704.4337904,DISCOVERY,INFO
1777549710.485242,APP,ERROR
1777549714.2359755,APP,WARNING
1777549717.3738058,HARDWARE,INFO
1777549722.3041592,KERNEL,ERROR
1777549739.882179,DISCOVERY,WARNING
1777549748.1082513,MMCS,FATAL
1777549792.2156355,MMCS,FATAL
1777560576.3005037,MMCS,FATAL
1777560610.7450922,KERNEL,INFO
1777560642.9592218,MMCS,SEVERE
1777560660.496813,MMCS,WARNING
1777560679.453429,DISCOVERY,WARNING
1777560697.9881408,HARDWARE,ERROR
1777560710.7860708,DISCOVERY,INFO
1777560719.9016926,KERNEL,WARNING
1777560732.3544157,KERNEL,INFO
1777560746.073599,HARDWARE,INFO
1777566599.2633812,APP,WARNING
1777566617.5581617,HARDWARE,WARNING
1777566621.593583,APP,ERROR
1777566628.0749393,KERNEL,INFO
1777566646.286862,HARDWARE,INFO
1777566649.4381151,HARDWARE,ERROR
1777566653.6975849,APP,SEVERE
1777566729.5910382,HARDWARE,INFO
1777566806.0331242,APP,FATAL
1777566820.435988,KERNEL,WARNING
1777575237.236668,MMCS,INFO
1777575239.8239636,MMCS,FATAL
1777575277.193004,KERNEL,WARNING
1777575313.1388924,MMCS,FATAL
1777575326.8307207,KERNEL,ERROR
1777575345.263787,APP,INFO
1777575348.391665,KERNEL,ERROR
1777575357.17592,DISCOVERY,WARNING
1777575359.91395,HARDWARE,INFO
1777575378.4523778,APP,WARNING
1777584682.6178284,APP,WARNING
1777584683.6794715,APP,FATAL
1777584718.6817775,APP,INFO
1777584751.166915,DISCOVERY,ERROR
1777584786.6117175,DISCOVERY,INFO
1777584821.9738042,MMCS,WARNING
1777584854.4777997,DISCOVERY,INFO
1777584889.102306,APP,FATAL
1777584904.4831812,MMCS,INFO
1777584910.4534538,MMCS,WARNING
1777590653.6275604,DISCOVERY,WARNING
1777590667.8827977,KERNEL,WARNING
1777590673.6012564,KERNEL,SEVERE
1777590695.0844357,MMCS,WARNING
1777590713.8256714,APP,ERROR
1777590732.2489493,KERNEL,WARNING
1777590753.841241,MMCS,WARNING
1777590774.117255,DISCOVERY,INFO
1777590793.6067572,APP,WARNING
1777590815.3330295,KERNEL,FATAL
1777596704.1740274,KERNEL,INFO
1777596712.7089481,APP,FATAL
1777596726.1645515,KERNEL,ERROR
1777596741.7722363,KERNEL,ERROR
1777596757.5823393,KERNEL,INFO
1777596773.7499056,KERNEL,INFO
1777596789.4367137,KERNEL,INFO
1777596803.567027,APP,FATAL
1777596823.2151935,MMCS,ERROR
1777596826.2732778,APP,ERROR
1777605465.588567,APP,INFO
1777605472.6871922,HARDWARE,ERROR
1777605474.303248,MMCS,FATAL
1777605481.3293257,MMCS,WARNING
1777605489.2572546,KERNEL,INFO
1777605496.474074,APP,ERROR
1777605502.8146386,HARDWARE,WARNING
1777605507.9075096,MMCS,SEVERE
1777605514.428589,KERNEL,ERROR
1777605526.2184405,MMCS,ERROR
1777613437.9510279,HARDWARE,SEVERE
1777613520.737235,HARDWARE,FATAL
1777613533.353566,MMCS,WARNING
1777613547.7106793,HARDWARE,WARNING
1777613556.2497509,HARDWARE,INFO
1777613565.1213171,DISCOVERY,INFO
1777613583.9306538,MMCS,ERROR
1777613586.3630905,HARDWARE,INFO
1777613591.8058279,APP,WARNING
1777613608.2267218,HARDWARE,WARNING
1777621181.6577313,KERNEL,INFO
1777621191.2763493,DISCOVERY,SEVERE
1777621191.8086467,MMCS,INFO
1777621194.7737322,HARDWARE,WARNING
1777621197.74098,KERNEL,ERROR
1777621200.2298687,KERNEL,INFO
1777621201.3761396,KERNEL,INFO
1777621202.9252923,HARDWARE,ERROR
1777621206.9849234,MMCS,ERROR
1777621211.0670872,DISCOVERY,FATAL
1777627486.7668455,KERNEL,INFO
1777627493.7838662,HARDWARE,ERROR
1777627501.6061969,HARDWARE,WARNING
1777627519.7741146,MMCS,INFO
1777627521.540341,DISCOVERY,ERROR
1777627539.3954794,HARDWARE,ERROR
1777627545.8307447,DISCOVERY,FATAL
1777627671.038463,DISCOVERY,WARNING
1777627797.1312034,DISCOVERY,FATAL
1777627802.0917883,MMCS,WARNING
1777634014.1859574,DISCOVERY,ERROR
1777634028.661939,KERNEL,ERROR
1777634041.673001,HARDWARE,INFO
1777634043.1600897,APP,SEVERE
1777634056.6923025,MMCS,WARNING
1777634068.3865087,APP,FATAL
1777634070.989774,DISCOVERY,INFO
1777634076.7368853,APP,INFO
1777634080.0571303,HARDWARE,INFO
1777634090.6171792,DISCOVERY,INFO
1777643498.8303957,MMCS,WARNING
1777643510.8555386,KERNEL,INFO
1777643526.5139723,HARDWARE,INFO
1777643541.1731358,APP,ERROR
1777643544.5947735,APP,WARNING
1777643558.3033547,KERNEL,ERROR
1777643573.3889391,APP,WARNING
1777643576.5964205,MMCS,SEVERE
1777643611.225517,MMCS,FATAL
1777643614.1723773,MMCS,ERROR
1777654603.9634445,DISCOVERY,WARNING
1777654613.717804,HARDWARE,SEVERE
1777654624.0016153,MMCS,WARNING
1777654632.3824673,HARDWARE,ERROR
1777654639.5510514,HARDWARE,WARNING
1777654648.354747,MMCS,WARNING
1777654656.0758681,APP,WARNING
1777654666.2274854,HARDWARE,FATAL
1777654684.2608993,DISCOVERY,INFO
1777654694.4914193,APP,INFO
1777664346.2234569,APP,SEVERE
1777664440.467873,APP,FATAL
1777664454.8984976,KERNEL,ERROR
1777664467.8077652,APP,WARNING
1777664471.6751995,APP,ERROR
1777664490.5636084,DISCOVERY,ERROR
1777664496.210479,HARDWARE,ERROR
1777664504.332443,KERNEL,ERROR
1777664520.9568155,DISCOVERY,WARNING
1777664537.423198,HARDWARE,ERROR
1777674815.2204862,MMCS,INFO
1777674824.9847047,KERNEL,ERROR
1777674830.2781308,DISCOVERY,WARNING
1777674836.3511837,DISCOVERY,ERROR
1777674837.9645278,KERNEL,WARNING
1777674841.6165469,MMCS,SEVERE
1777674890.5252447,MMCS,FATAL
1777674895.622539,APP,WARNING
1777674903.5345397,DISCOVERY,WARNING
1777674911.5018454,MMCS,ERROR
1777685551.65271,HARDWARE,INFO
1777685556.5422235,KERNEL,SEVERE
1777685568.1718996,MMCS,WARNING
1777685581.1316392,APP,INFO
1777685593.0512218,MMCS,WARNING
1777685604.4695203,KERNEL,ERROR
1777685619.3465834,KERNEL,SEVERE
1777685633.1404288,KERNEL,FATAL
1777685646.2512953,KERNEL,WARNING
1777685659.1597805,KERNEL,ERROR
1777691696.6614888,APP,INFO
1777691703.4692464,HARDWARE,ERROR
1777691710.1634672,MMCS,ERROR
1777691716.011614,HARDWARE,INFO
1777691721.6815972,APP,SEVERE
1777691783.4612942,APP,ERROR
1777691847.8195524,APP,SEVERE
1777691859.0037055,DISCOVERY,WARNING
1777691867.2941535,MMCS,WARNING
1777691879.8211842,APP,INFO
1777699739.4416077,KERNEL,SEVERE
1777699975.1102142,KERNEL,SEVERE
1777699978.0865924,KERNEL,INFO
1777699994.5714204,KERNEL,INFO
1777700000.0094156,DISCOVERY,INFO
1777700017.1821485,KERNEL,WARNING
1777700027.732534,HARDWARE,ERROR
1777700035.553996,DISCOVERY,WARNING
1777700049.9647455,MMCS,INFO
1777700052.277006,KERNEL,INFO
1777708267.4132617,MMCS,ERROR
1777708271.5868053,KERNEL,ERROR
1777708281.2947142,DISCOVERY,ERROR
1777708294.6220636,DISCOVERY,ERROR
1777708311.6380584,KERNEL,WARNING
1777708317.8731022,HARDWARE,ERROR
1777708336.7291434,MMCS,INFO
1777708355.2723866,MMCS,INFO
1777708361.2293181,APP,FATAL
1777708483.3100414,APP,SEVERE
1777720161.9513714,MMCS,WARNING
1777720167.183679,HARDWARE,WARNING
1777720182.380405,MMCS,INFO
1777720183.7138119,HARDWARE,FATAL
1777720214.578679,APP,ERROR
1777720246.4629872,HARDWARE,FATAL
1777720253.8912332,MMCS,INFO
1777720263.2839377,APP,ERROR
1777720265.658671,DISCOVERY,ERROR
1777720277.4771638,DISCOVERY,INFO
1777732510.3081174,APP,INFO
1777732529.5307527,MMCS,INFO
1777732539.2620254,DISCOVERY,SEVERE
1777732546.0295432,KERNEL,INFO
1777732555.108503,DISCOVERY,FATAL
1777732563.3515995,HARDWARE,ERROR
1777732570.3281572,MMCS,WARNING
1777732576.4056487,MMCS,ERROR
1777732581.7936246,DISCOVERY,SEVERE
1777732598.5973868,APP,ERROR
1777742826.5600157,MMCS,INFO
1777742834.5784955,KERNEL,FATAL
1777742926.5090878,KERNEL,SEVERE
1777742930.4939988,KERNEL,INFO
1777742936.1675563,MMCS,INFO
1777742950.7428885,APP,ERROR
1777742960.6049805,MMCS,WARNING
1777742973.3140583,KERNEL,WARNING
1777742986.8883107,KERNEL,WARNING
1777742995.508044,HARDWARE,WARNING
1777753010.815089,DISCOVERY,INFO
1777753026.3805428,KERNEL,ERROR
1777753040.1746087,DISCOVERY,WARNING
1777753050.0373566,DISCOVERY,INFO
1777753059.514477,HARDWARE,FATAL
1777753103.1761928,DISCOVERY,INFO
1777753147.6886008,MMCS,WARNING
1777753192.5217817,HARDWARE,FATAL
1777753234.622649,HARDWARE,FATAL
1777753236.6924317,HARDWARE,INFO
1777758825.9391656,HARDWARE,INFO
1777758830.2058027,MMCS,ERROR
1777758849.660904,APP,WARNING
1777758857.7609854,DISCOVERY,INFO
1777758877.1360874,HARDWARE,INFO
1777758879.5472214,APP,INFO
1777758893.222014,MMCS,ERROR
1777758898.5225766,MMCS,SEVERE
1777759066.0653882,MMCS,FATAL
1777759070.1730285,DISCOVERY,WARNING
1777767250.3090985,HARDWARE,INFO
1777767269.2037508,MMCS,WARNING
1777767273.6192002,DISCOVERY,WARNING
1777767276.4083943,KERNEL,ERROR
1777767285.7459552,HARDWARE,FATAL
1777767364.3986235,HARDWARE,FATAL
1777767366.5734622,MMCS,INFO
1777767378.0913007,MMCS,WARNING
1777767385.3166752,MMCS,INFO
1777767389.8256893,KERNEL,INFO
1777775207.866685,DISCOVERY,ERROR
1777775210.5045395,DISCOVERY,WARNING
1777775229.499369,KERNEL,ERROR
1777775233.2843652,DISCOVERY,ERROR
1777775235.8202055,HARDWARE,INFO
1777775254.097895,MMCS,WARNING
1777775263.2614145,KERNEL,WARNING
1777775282.646935,APP,WARNING
1777775286.7943587,APP,FATAL
1777775475.24264,APP,FATAL
1777781698.768707,KERNEL,SEVERE
1777781722.204826,MMCS,SEVERE
1777781744.6429963,APP,SEVERE
1777781766.8488867,HARDWARE,WARNING
1777781788.6637716,KERNEL,FATAL
1777781793.8552146,HARDWARE,SEVERE
1777781797.0656438,DISCOVERY,INFO
1777781814.8101707,DISCOVERY,INFO
1777781823.2765293,KERNEL,INFO
1777781831.1564531,MMCS,ERROR
1777787237.1783013,APP,SEVERE
1777787269.549252,KERNEL,ERROR
1777787299.876139,APP,WARNING
1777787332.4158778,APP,FATAL
1777787339.6515799,APP,INFO
1777787353.391684,KERNEL,WARNING
1777787369.6677527,DISCOVERY,ERROR
1777787376.4380193,MMCS,INFO
1777787384.281579,DISCOVERY,INFO
1777787401.1907928,KERNEL,WARNING
1777793228.6605353,KERNEL,ERROR
1777793246.1585526,KERNEL,WARNING
1777793252.0242314,KERNEL,SEVERE
1777793262.2685611,HARDWARE,ERROR
1777793272.8537834,KERNEL,FATAL
1777793282.711662,MMCS,INFO
1777793293.5072837,APP,ERROR
1777793304.2632792,DISCOVERY,WARNING
1777793315.2242255,DISCOVERY,WARNING
1777793325.2014709,KERNEL,SEVERE
1777798772.8241172,MMCS,INFO
1777798780.908442,APP,INFO
1777798782.9674168,APP,SEVERE
1777798790.5567162,MMCS,ERROR
1777798798.2481117,DISCOVERY,ERROR
1777798806.1514573,KERNEL,WARNING
1777798811.4901865,HARDWARE,ERROR
1777798816.7465472,APP,SEVERE
1777798831.2879274,APP,ERROR
1777798849.1010396,HARDWARE,ERROR
1777806655.1592875,DISCOVERY,WARNING
1777806663.8479095,DISCOVERY,ERROR
1777806681.9844182,KERNEL,ERROR
1777806695.7095535,HARDWARE,INFO
1777806712.327718,HARDWARE,INFO
1777806720.7136762,APP,ERROR
1777806723.1448565,DISCOVERY,FATAL
1777806787.2009192,DISCOVERY,WARNING
1777806851.935744,DISCOVERY,FATAL
1777806869.9215884,APP,INFO
1777819064.5679867,DISCOVERY,FATAL
1777819087.7274752,KERNEL,WARNING
1777819109.855053,DISCOVERY,ERROR
1777819133.4542286,HARDWARE,ERROR
1777819154.3073466,DISCOVERY,INFO
1777819176.6883507,KERNEL,INFO
1777819198.4512358,MMCS,WARNING
1777819219.1374562,DISCOVERY,INFO
1777819240.4596279,DISCOVERY,WARNING
1777819261.0245008,DISCOVERY,SEVERE
1777824892.5484798,DISCOVERY,SEVERE
1777824906.9415505,HARDWARE,INFO
1777824922.910408,APP,ERROR
1777824938.0996916,APP,INFO
1777824954.8843575,DISCOVERY,ERROR
1777824971.0784986,DISCOVERY,ERROR
1777824987.5820498,APP,ERROR
1777825001.2225597,KERNEL,INFO
1777825017.1769345,DISCOVERY,FATAL
1777825024.8968763,HARDWARE,INFO
1777834916.682618,HARDWARE,WARNING
1777834927.4029758,APP,WARNING
1777834942.3962529,MMCS,WARNING
1777834949.6814284,APP,SEVERE
1777835180.8450294,APP,SEVERE
1777835194.112271,APP,ERROR
1777835200.3744237,APP,ERROR
1777835207.3532588,MMCS,INFO
1777835211.6174576,APP,INFO
1777835215.0029247,KERNEL,WARNING
1777841575.422289,KERNEL,INFO
1777841582.1126053,HARDWARE,INFO
1777841586.393491,HARDWARE,INFO
1777841599.1983767,MMCS,ERROR
1777841607.9268763,KERNEL,SEVERE
1777841666.1277509,APP,ERROR
1777841724.4019215,KERNEL,SEVERE
1777841726.1702805,KERNEL,ERROR
1777841734.6492593,KERNEL,INFO
1777841752.246518,HARDWARE,ERROR
1777847369.7457876,DISCOVERY,WARNING
1777847375.336645,HARDWARE,SEVERE
1777847388.2601156,HARDWARE,FATAL
1777847402.0109994,APP,WARNING
1777847414.4317455,KERNEL,WARNING
1777847425.807314,HARDWARE,ERROR
1777847436.1668937,HARDWARE,SEVERE
1777847454.7620292,MMCS,WARNING
1777847471.3610368,APP,WARNING
1777847483.264726,HARDWARE,INFO
1777856952.4110918,DISCOVERY,SEVERE
1777857007.5965443,DISCOVERY,FATAL
1777857023.560751,HARDWARE,WARNING
1777857025.407273,APP,WARNING
1777857027.5388885,DISCOVERY,WARNING
1777857037.5436473,HARDWARE,ERROR
1777857040.8722677,APP,INFO
1777857052.305141,APP,ERROR
1777857070.3805912,MMCS,WARNING
1777857086.0521133,DISCOVERY,ERROR
1777862978.907321,KERNEL,ERROR
1777862984.411652,KERNEL,ERROR
1777862992.431363,HARDWARE,INFO
1777862994.8555431,APP,ERROR
1777863008.314843,HARDWARE,ERROR
1777863017.2495775,HARDWARE,INFO
1777863027.1890311,MMCS,SEVERE
1777863147.7155914,HARDWARE,ERROR
1777863268.5831728,MMCS,SEVERE
1777863287.0711887,APP,INFO
1777869440.3913517,HARDWARE,WARNING
1777869443.839908,KERNEL,FATAL
1777869473.582455,KERNEL,INFO
1777869503.9286482,MMCS,WARNING
1777869532.9179366,MMCS,INFO
1777869561.074317,DISCOVERY,INFO
1777869592.5553625,DISCOVERY,ERROR
1777869622.7357647,KERNEL,FATAL
1777869628.2152455,DISCOVERY,INFO
1777869643.0009706,APP,INFO
1777875297.885555,KERNEL,WARNING
1777875299.0200028,DISCOVERY,ERROR
1777875300.3215046,MMCS,ERROR
1777875316.436336,MMCS,INFO
1777875321.4865165,DISCOVERY,WARNING
1777875330.653781,MMCS,SEVERE
1777875495.3584344,MMCS,SEVERE
1777875510.1916292,HARDWARE,ERROR
1777875522.1388848,MMCS,WARNING
1777875526.7262058,MMCS,WARNING
1777883744.1742535,DISCOVERY,SEVERE
1777883761.0891159,HARDWARE,ERROR
1777883774.6832001,KERNEL,INFO
1777883788.1645355,HARDWARE,ERROR
1777883804.3201666,KERNEL,WARNING
1777883820.05969,DISCOVERY,WARNING
1777883836.123801,HARDWARE,ERROR
1777883850.8341696,DISCOVERY,FATAL
1777883866.1982,KERNEL,INFO
1777883882.72053,MMCS,ERROR
1777891781.3386245,DISCOVERY,INFO
1777891783.2453687,HARDWARE,INFO
1777891787.7620375,DISCOVERY,SEVERE
1777891839.7868614,DISCOVERY,FATAL
1777891849.231752,HARDWARE,ERROR
1777891852.2625597,HARDWARE,WARNING
1777891867.8429332,APP,WARNING
1777891880.1791692,DISCOVERY,INFO
1777891881.685848,MMCS,INFO
1777891887.1346114,HARDWARE,WARNING
1777901597.8071516,DISCOVERY,WARNING
1777901605.6712782,APP,FATAL
1777901627.5029879,APP,WARNING
1777901648.1041455,DISCOVERY,WARNING
1777901672.5120723,APP,ERROR
1777901693.863321,APP,SEVERE
1777901717.4580047,KERNEL,WARNING
1777901740.47267,HARDWARE,INFO
1777901763.5973015,HARDWARE,ERROR
1777901784.9992032,APP,FATAL
1777907766.3274133,MMCS,SEVERE
1777907780.2142692,HARDWARE,INFO
1777907791.7372153,APP,INFO
1777907804.3214884,HARDWARE,WARNING
1777907815.7315395,DISCOVERY,ERROR
1777907830.2220144,KERNEL,ERROR
1777907844.5412493,HARDWARE,WARNING
1777907856.2498093,APP,WARNING
1777907870.2245154,MMCS,FATAL
1777907886.080299,DISCOVERY,ERROR
1777914376.4142497,KERNEL,ERROR
1777914377.4355412,KERNEL,SEVERE
1777914398.858408,KERNEL,WARNING
1777914422.2773347,KERNEL,FATAL
1777914438.8282058,HARDWARE,ERROR
1777914446.4519696,MMCS,INFO
1777914454.883811,DISCOVERY,ERROR
1777914472.1374738,KERNEL,WARNING
1777914486.6573875,DISCOVERY,INFO
1777914504.5312903,DISCOVERY,ERROR
1777926737.2373033,KERNEL,ERROR
1777926746.8389995,MMCS,SEVERE
1777926773.9745033,DISCOVERY,WARNING
1777926800.1481276,HARDWARE,ERROR
1777926827.9243984,MMCS,WARNING
1777926854.4435496,MMCS,WARNING
1777926879.961971,DISCOVERY,INFO
1777926906.6726155,APP,WARNING
1777926934.0478764,MMCS,SEVERE
1777926944.2427113,DISCOVERY,INFO
1777933042.0568585,DISCOVERY,INFO
1777933048.936487,APP,INFO
1777933059.3581195,DISCOVERY,WARNING
1777933060.9177206,MMCS,WARNING
1777933071.4035833,HARDWARE,INFO
1777933077.8106685,HARDWARE,ERROR
1777933084.4220796,KERNEL,FATAL
1777933165.1401875,DISCOVERY,INFO
1777933247.001569,KERNEL,FATAL
1777933248.9248679,DISCOVERY,INFO
1777939580.8382528,DISCOVERY,FATAL
1777939584.9216533,APP,FATAL
1777939628.7808073,MMCS,ERROR
1777939675.324615,HARDWARE,WARNING
1777939721.2981944,HARDWARE,WARNING
1777939765.9473424,KERNEL,INFO
1777939810.841378,APP,SEVERE
1777939826.2659743,HARDWARE,FATAL
1777939845.7567406,KERNEL,FATAL
