timestamp,component,level
1777438295.295121,MMCS,INFO
1777438679.7297876,APP,WARNING
1777439012.46484,MMCS,WARNING
1777439566.669992,HARDWARE,WARNING
1777440093.7064946,APP,INFO
1777445695.1290026,MMCS,ERROR
1777445727.736755,DISCOVERY,ERROR
1777445731.1775677,HARDWARE,INFO
1777445772.2160945,KERNEL,INFO
1777445780.5517883,APP,WARNING
1777445810.6488492,KERNEL,INFO
1777445848.8546307,DISCOVERY,INFO
1777445852.0874336,APP,INFO
1777445857.2052438,HARDWARE,WARNING
1777445911.1735365,DISCOVERY,WARNING
1777451444.0855553,DISCOVERY,FATAL
1777451457.4523113,KERNEL,FATAL
1777451471.9659839,MMCS,FATAL
1777451843.5573213,KERNEL,SEVERE
1777451869.8385346,APP,SEVERE
1777452267.8519292,DISCOVERY,SEVERE
1777452787.8657362,MMCS,FATAL
1777453119.3884225,DISCOVERY,SEVERE
1777453151.5787961,HARDWARE,FATAL
1777453637.681687,KERNEL,SEVERE
1777459925.6883743,KERNEL,INFO
1777460381.6748834,MMCS,INFO
1777460904.995305,DISCOVERY,INFO
1777461347.7942846,HARDWARE,INFO
1777461787.5294254,KERNEL,INFO
1777462241.4928193,KERNEL,INFO
1777462704.5957043,HARDWARE,WARNING
1777463270.828897,DISCOVERY,INFO
1777463855.0649154,MMCS,WARNING
1777464394.5100827,APP,INFO
1777470185.9593732,KERNEL,WARNING
1777470226.7798724,HARDWARE,INFO
1777470273.9630477,APP,ERROR
1777470286.8458889,HARDWARE,ERROR
1777470326.7792468,DISCOVERY,INFO
1777470364.4610047,APP,WARNING
1777470404.6157331,APP,WARNING
1777470410.505243,KERNEL,ERROR
1777470469.9627094,DISCOVERY,INFO
1777470472.7573292,APP,INFO
1777477592.2264862,HARDWARE,INFO
1777477671.1249454,APP,INFO
1777477698.138228,HARDWARE,SEVERE
1777477699.2461088,HARDWARE,FATAL
1777477717.4720638,DISCOVERY,INFO
1777477722.6566987,DISCOVERY,INFO
1777477788.783001,APP,INFO
1777477833.4995446,MMCS,INFO
1777477870.7051084,MMCS,INFO
1777477947.622349,HARDWARE,ERROR
1777483987.9135358,MMCS,SEVERE
1777484017.048801,APP,FATAL
1777484027.4145122,KERNEL,SEVERE
1777484065.9896257,HARDWARE,SEVERE
1777484585.7817895,KERNEL,SEVERE
1777484606.2275634,DISCOVERY,FATAL
1777485127.3068182,HARDWARE,FATAL
1777485723.1797376,APP,FATAL
1777486228.6573849,HARDWARE,SEVERE
1777486745.5064304,APP,FATAL
1777492814.1365752,DISCOVERY,INFO
1777493304.00752,KERNEL,INFO
1777493889.3915293,KERNEL,INFO
1777494286.1722145,APP,INFO
1777494831.3021426,KERNEL,INFO
1777495365.3883073,HARDWARE,INFO
1777495841.4860835,KERNEL,WARNING
1777496415.5240679,KERNEL,INFO
1777496787.3209546,HARDWARE,WARNING
1777497318.3279023,KERNEL,INFO
1777503388.774468,DISCOVERY,INFO
1777503425.0689335,KERNEL,INFO
1777503430.3939235,HARDWARE,ERROR
1777503444.988681,APP,INFO
1777503476.9941196,KERNEL,INFO
1777503505.7860806,KERNEL,INFO
1777503516.079531,HARDWARE,INFO
1777503602.7526038,DISCOVERY,SEVERE
1777503676.4479904,KERNEL,FATAL
1777503773.7005334,MMCS,WARNING
1777510347.0976398,KERNEL,INFO
1777510935.7478058,KERNEL,WARNING
1777511333.3891277,HARDWARE,INFO
1777511642.1942503,KERNEL,INFO
1777511984.7714193,MMCS,INFO
1777512549.5915637,HARDWARE,INFO
1777512853.613436,HARDWARE,WARNING
1777513425.9861333,HARDWARE,WARNING
1777513813.0228782,KERNEL,SEVERE
1777514124.986157,MMCS,INFO
1777523651.5368948,DISCOVERY,ERROR
1777523713.8255513,MMCS,WARNING
1777523737.2067342,MMCS,INFO
1777523772.704844,HARDWARE,INFO
1777523845.3265107,KERNEL,WARNING
1777523903.7621975,DISCOVERY,INFO
1777523948.7082543,KERNEL,INFO
1777524003.8710108,APP,WARNING
1777524023.7762609,MMCS,INFO
1777524090.3543417,APP,WARNING
1777529886.140493,APP,INFO
1777529942.546394,KERNEL,INFO
1777529966.0097384,APP,ERROR
1777529991.475494,MMCS,WARNING
1777530010.2854118,MMCS,INFO
1777530011.9153805,APP,ERROR
1777530078.4428258,MMCS,WARNING
1777530171.1503177,DISCOVERY,WARNING
1777530209.5764682,APP,ERROR
1777530286.0591652,KERNEL,WARNING
1777536998.567088,HARDWARE,INFO
1777537418.981002,DISCOVERY,WARNING
1777537817.3534582,MMCS,INFO
1777538223.423534,APP,INFO
1777538589.7804005,MMCS,WARNING
1777539028.6396022,KERNEL,WARNING
1777539362.357995,DISCOVERY,INFO
1777539756.1468945,MMCS,INFO
1777540081.2919526,KERNEL,INFO
1777540399.032892,DISCOVERY,INFO
1777546467.9122167,MMCS,INFO
1777546959.7920923,APP,SEVERE
1777547525.9328408,MMCS,INFO
1777547978.2141159,KERNEL,INFO
1777548344.322539,KERNEL,FATAL
1777548673.1313922,DISCOVERY,INFO
1777549109.1966696,MMCS,FATAL
1777549572.046853,DISCOVERY,INFO
1777550144.2517922,MMCS,INFO
1777550638.591151,DISCOVERY,INFO
1777556124.1421983,MMCS,FATAL
1777556157.3292568,APP,SEVERE
1777556203.1652844,HARDWARE,SEVERE
1777556645.0829797,APP,FATAL
1777557238.227159,HARDWARE,FATAL
1777557264.3957188,KERNEL,SEVERE
1777557796.588384,APP,SEVERE
1777558310.9824166,MMCS,FATAL
1777558740.383004,KERNEL,SEVERE
1777558778.3000085,DISCOVERY,SEVERE
1777564162.3539193,MMCS,INFO
1777564201.9818308,APP,ERROR
1777564277.3937192,MMCS,INFO
1777564348.3981493,HARDWARE,WARNING
1777564411.3877635,APP,WARNING
1777564454.2080894,KERNEL,INFO
1777564524.980339,DISCOVERY,FATAL
1777564526.2104568,MMCS,SEVERE
1777564622.2759297,MMCS,INFO
1777564662.7789078,HARDWARE,INFO
1777574607.8513932,HARDWARE,WARNING
1777574698.4173198,HARDWARE,ERROR
1777574707.154496,HARDWARE,WARNING
1777574759.7307892,KERNEL,INFO
1777574806.5527728,MMCS,INFO
1777574814.3722541,MMCS,WARNING
1777574881.8062193,MMCS,WARNING
1777574969.683095,KERNEL,INFO
1777575001.7711282,KERNEL,WARNING
1777575062.5621395,DISCOVERY,ERROR
1777584779.5398912,APP,ERROR
1777584801.546156,MMCS,ERROR
1777584853.1696362,DISCOVERY,INFO
1777584882.1292038,HARDWARE,ERROR
1777584951.752588,KERNEL,WARNING
1777585008.8695633,DISCOVERY,ERROR
1777585098.7339435,DISCOVERY,WARNING
1777585107.1272633,MMCS,WARNING
1777585193.734082,MMCS,ERROR
1777585264.4159193,KERNEL,INFO
1777593340.3849154,DISCOVERY,INFO
1777593387.7523131,APP,ERROR
1777593433.7053773,APP,FATAL
1777593504.182462,DISCOVERY,FATAL
1777593533.985345,HARDWARE,WARNING
1777593550.1624243,DISCOVERY,SEVERE
1777593560.0635178,APP,WARNING
1777593604.9510202,APP,SEVERE
1777593652.7864635,HARDWARE,INFO
1777593725.386215,MMCS,INFO
1777599338.0156512,MMCS,FATAL
1777599373.707738,KERNEL,FATAL
1777599390.1417656,HARDWARE,FATAL
1777599724.090944,MMCS,SEVERE
1777599742.225321,APP,SEVERE
1777600328.9084058,MMCS,SEVERE
1777600809.6532347,HARDWARE,FATAL
1777601336.6762257,APP,FATAL
1777601800.3762457,MMCS,FATAL
1777602299.4914355,KERNEL,FATAL
1777608434.9205573,APP,INFO
1777609012.104068,DISCOVERY,INFO
1777609555.9107625,MMCS,SEVERE
1777609936.9410472,KERNEL,INFO
1777610482.2381544,HARDWARE,WARNING
1777610792.53165,DISCOVERY,INFO
1777611211.4272385,KERNEL,INFO
1777611699.758592,KERNEL,WARNING
1777612198.06948,MMCS,INFO
1777612683.5521333,APP,INFO
1777618579.8099885,MMCS,SEVERE
1777618593.080156,KERNEL,SEVERE
1777618636.5689967,DISCOVERY,SEVERE
1777619130.1802077,MMCS,FATAL
1777619657.5291867,KERNEL,SEVERE
1777620182.2911186,MMCS,FATAL
1777620697.390607,DISCOVERY,FATAL
1777621166.0889263,KERNEL,SEVERE
1777621513.4258873,MMCS,SEVERE
1777621550.06262,HARDWARE,SEVERE
1777626766.6335015,KERNEL,FATAL
1777626801.2884903,HARDWARE,SEVERE
1777627395.6751835,KERNEL,FATAL
1777627435.233982,DISCOVERY,FATAL
1777628019.2125065,HARDWARE,FATAL
1777628034.0293772,APP,FATAL
1777628607.90602,HARDWARE,SEVERE
1777629041.9045305,DISCOVERY,SEVERE
1777629491.5431476,KERNEL,SEVERE
1777629846.0912488,APP,SEVERE
1777639825.609283,APP,INFO
1777639849.3225029,MMCS,INFO
1777639944.0373697,APP,WARNING
1777639947.4606898,KERNEL,INFO
1777639959.0925784,MMCS,ERROR
1777640032.8455849,KERNEL,WARNING
1777640092.6883264,DISCOVERY,WARNING
1777640135.8021617,MMCS,WARNING
1777640217.3105156,MMCS,ERROR
1777640280.3660705,MMCS,ERROR
1777645686.5372787,KERNEL,ERROR
1777645769.4396849,KERNEL,ERROR
1777645783.4439425,MMCS,ERROR
1777645855.164263,MMCS,WARNING
1777645867.4245656,KERNEL,ERROR
1777645942.877136,HARDWARE,WARNING
1777646003.434081,MMCS,INFO
1777646038.3894594,MMCS,ERROR
1777646053.2947295,MMCS,ERROR
1777646146.5163224,KERNEL,ERROR
1777652019.8766482,MMCS,INFO
1777652107.6430333,HARDWARE,INFO
1777652184.6302679,MMCS,INFO
1777652204.1514032,MMCS,ERROR
1777652289.532185,APP,ERROR
1777652336.1514623,KERNEL,ERROR
1777652344.4373147,HARDWARE,INFO
1777652368.2899463,DISCOVERY,WARNING
1777652434.2645066,KERNEL,INFO
1777652455.330412,APP,ERROR
1777658277.3166056,HARDWARE,INFO
1777658367.5310895,APP,ERROR
1777658392.8581374,MMCS,INFO
1777658460.557358,HARDWARE,ERROR
1777658516.4605885,KERNEL,WARNING
1777658551.2045197,MMCS,ERROR
1777658585.5498252,HARDWARE,ERROR
1777658595.934543,APP,WARNING
1777658662.7616823,MMCS,INFO
1777658684.6447973,KERNEL,INFO
1777669493.941786,HARDWARE,INFO
1777669997.1032622,HARDWARE,SEVERE
1777670537.752811,APP,SEVERE
1777670952.3316035,APP,INFO
1777671288.594378,MMCS,INFO
1777671652.009986,APP,INFO
1777671969.0587957,APP,WARNING
1777672535.1056135,DISCOVERY,INFO
1777672878.9483812,MMCS,INFO
1777673220.3602083,MMCS,WARNING
1777678860.7668839,KERNEL,ERROR
1777678900.7639282,HARDWARE,ERROR
1777678912.0339732,KERNEL,INFO
1777678966.734274,KERNEL,INFO
1777678993.5647519,KERNEL,INFO
1777679071.4745183,HARDWARE,WARNING
1777679134.8271687,HARDWARE,ERROR
1777679215.877402,MMCS,INFO
1777679314.5027277,MMCS,ERROR
1777679397.934777,DISCOVERY,WARNING
1777685239.9209702,KERNEL,ERROR
1777685271.358558,APP,ERROR
1777685335.942354,MMCS,ERROR
1777685362.2699811,KERNEL,INFO
1777685417.2785528,APP,WARNING
1777685496.8123343,HARDWARE,WARNING
1777685589.6146765,DISCOVERY,ERROR
1777685624.7974932,DISCOVERY,INFO
1777685645.4489136,KERNEL,ERROR
1777685690.8583555,HARDWARE,INFO
1777692067.750109,DISCOVERY,INFO
1777692073.721415,HARDWARE,INFO
1777692123.8216841,DISCOVERY,ERROR
1777692198.2430046,APP,WARNING
1777692284.9959571,HARDWARE,WARNING
1777692327.9876351,MMCS,INFO
1777692352.0073228,APP,WARNING
1777692371.0185218,APP,WARNING
1777692383.304802,MMCS,SEVERE
1777692406.405481,MMCS,SEVERE
1777698257.7115085,DISCOVERY,SEVERE
1777698299.3096097,KERNEL,FATAL
1777698318.128247,HARDWARE,FATAL
1777698898.7073455,DISCOVERY,FATAL
1777698936.4487853,MMCS,SEVERE
1777699496.0420606,HARDWARE,FATAL
1777699984.2182312,MMCS,FATAL
1777700014.7297375,APP,SEVERE
1777700373.856098,DISCOVERY,FATAL
1777700693.4851038,APP,SEVERE
1777708335.8086824,APP,ERROR
1777708432.4296446,KERNEL,INFO
1777708447.4311152,DISCOVERY,INFO
1777708489.845839,MMCS,INFO
1777708532.2991588,MMCS,INFO
1777708561.1891146,KERNEL,WARNING
1777708624.0704286,MMCS,INFO
1777708653.4915037,HARDWARE,WARNING
1777708665.7559896,HARDWARE,FATAL
1777708705.40913,MMCS,SEVERE
1777714633.0658152,HARDWARE,INFO
1777714698.3024096,DISCOVERY,INFO
1777714712.32924,MMCS,ERROR
1777714726.9541154,DISCOVERY,INFO
1777714742.0701053,HARDWARE,ERROR
1777714831.2658188,APP,WARNING
1777714840.8098545,HARDWARE,WARNING
1777714880.5167217,APP,WARNING
1777714963.9795175,KERNEL,INFO
1777714987.408292,DISCOVERY,INFO
1777720886.2301226,KERNEL,ERROR
1777720979.487234,HARDWARE,INFO
1777721076.0543656,KERNEL,WARNING
1777721088.0303023,MMCS,ERROR
1777721140.6537504,HARDWARE,INFO
1777721199.2454932,MMCS,WARNING
1777721227.190336,DISCOVERY,ERROR
1777721321.2794452,HARDWARE,ERROR
1777721369.8792293,KERNEL,WARNING
1777721446.4604878,APP,INFO
1777727284.3834484,APP,ERROR
1777727327.9673336,KERNEL,WARNING
1777727383.9812062,DISCOVERY,ERROR
1777727417.0178876,APP,WARNING
1777727433.4710803,HARDWARE,WARNING
1777727467.1956828,HARDWARE,WARNING
1777727480.337412,APP,WARNING
1777727519.277115,MMCS,ERROR
1777727535.1136446,MMCS,INFO
1777727586.3260024,APP,INFO
1777733663.446037,APP,INFO
1777734236.837952,KERNEL,INFO
1777734698.052928,KERNEL,INFO
1777735094.733128,APP,INFO
1777735435.2134159,KERNEL,ERROR
1777735852.5032377,DISCOVERY,INFO
1777736307.0773911,DISCOVERY,INFO
1777736751.7137375,MMCS,WARNING
1777737187.8414528,KERNEL,SEVERE
1777737749.5536196,KERNEL,INFO
1777747612.675953,APP,INFO
1777747673.329959,MMCS,FATAL
1777747684.3076055,MMCS,SEVERE
1777747699.643027,APP,INFO
1777747716.3956516,DISCOVERY,INFO
1777747784.8292866,MMCS,INFO
1777747862.3022316,KERNEL,INFO
1777747925.005792,KERNEL,INFO
1777747979.8177464,MMCS,INFO
1777748039.7817795,MMCS,INFO
1777753680.0263898,MMCS,SEVERE
1777753697.4493487,KERNEL,SEVERE
1777753721.3909192,HARDWARE,FATAL
1777754199.080253,MMCS,SEVERE
1777754229.0748348,DISCOVERY,SEVERE
1777754263.1504238,APP,FATAL
1777754743.4617987,KERNEL,FATAL
1777755115.6989076,HARDWARE,FATAL
1777755652.0668426,KERNEL,SEVERE
1777756160.483665,APP,FATAL
1777765453.6564426,KERNEL,ERROR
1777765487.8646295,APP,FATAL
1777765536.3465807,APP,FATAL
1777765617.5277915,HARDWARE,INFO
1777765677.2340157,KERNEL,INFO
1777765730.851413,KERNEL,INFO
1777765748.4057488,KERNEL,INFO
1777765799.6472507,APP,INFO
1777765877.900086,HARDWARE,INFO
1777765945.0999973,KERNEL,INFO
1777772114.3723767,KERNEL,WARNING
1777772179.5167046,MMCS,INFO
1777772244.14882,KERNEL,INFO
1777772311.3790536,KERNEL,ERROR
1777772351.595893,MMCS,ERROR
1777772376.960543,HARDWARE,INFO
1777772413.3369331,KERNEL,WARNING
1777772466.3248143,HARDWARE,WARNING
1777772497.4301016,HARDWARE,INFO
1777772592.8133047,HARDWARE,WARNING
1777780603.9069242,APP,FATAL
1777780634.7556264,HARDWARE,SEVERE
1777780646.8549411,KERNEL,SEVERE
1777780691.566051,MMCS,SEVERE
1777781245.74124,HARDWARE,SEVERE
1777781838.883203,APP,FATAL
1777782287.765088,MMCS,SEVERE
1777782785.4849803,HARDWARE,FATAL
1777783103.2220385,MMCS,FATAL
1777783125.189268,DISCOVERY,SEVERE
1777789257.5879009,DISCOVERY,INFO
1777789651.78088,MMCS,WARNING
1777790012.5004876,APP,INFO
1777790457.855832,HARDWARE,ERROR
1777790890.4592102,HARDWARE,INFO
1777791281.992267,APP,FATAL
1777791657.1030447,HARDWARE,WARNING
1777792109.0229957,DISCOVERY,FATAL
1777792423.123608,HARDWARE,INFO
1777793022.4204197,HARDWARE,INFO
1777800699.3596694,DISCOVERY,SEVERE
1777800742.4088373,HARDWARE,FATAL
1777800753.584168,APP,FATAL
1777801207.3693361,HARDWARE,SEVERE
1777801707.6024275,APP,SEVERE
1777802243.479842,DISCOVERY,FATAL
1777802678.872837,APP,FATAL
1777802693.8185773,KERNEL,SEVERE
1777803049.922307,HARDWARE,SEVERE
1777803596.5501206,APP,FATAL
1777809486.7700756,APP,WARNING
1777810049.6603866,MMCS,INFO
1777810643.8348658,APP,INFO
1777810983.313441,KERNEL,INFO
1777811402.405145,APP,INFO
1777811851.9671104,HARDWARE,INFO
1777812313.8784263,DISCOVERY,INFO
1777812617.5653756,DISCOVERY,INFO
1777813085.881111,HARDWARE,WARNING
1777813405.8162518,MMCS,INFO
1777822375.5378902,KERNEL,FATAL
1777822394.2513068,KERNEL,SEVERE
1777822482.1948018,KERNEL,WARNING
1777822555.805201,DISCOVERY,WARNING
1777822630.3328478,APP,INFO
1777822645.3860245,HARDWARE,SEVERE
1777822669.9247131,MMCS,INFO
1777822739.548901,MMCS,INFO
1777822749.0361555,APP,INFO
1777822796.13184,APP,INFO
1777830414.6542048,DISCOVERY,INFO
1777830498.577303,KERNEL,INFO
1777830536.1789362,KERNEL,WARNING
1777830594.9991238,APP,SEVERE
1777830617.5445213,HARDWARE,FATAL
1777830640.1663747,DISCOVERY,INFO
1777830731.1567008,HARDWARE,INFO
1777830817.6778598,HARDWARE,INFO
1777830892.7493434,MMCS,INFO
1777830990.0304399,DISCOVERY,INFO
1777836697.5329738,DISCOVERY,ERROR
1777836754.3813646,MMCS,INFO
1777836809.1570241,KERNEL,INFO
1777836890.4477324,MMCS,INFO
1777836949.7702043,KERNEL,WARNING
1777837032.4764442,MMCS,INFO
1777837080.4932487,DISCOVERY,ERROR
1777837157.6580338,MMCS,INFO
1777837213.5274231,HARDWARE,WARNING
1777837220.8245401,DISCOVERY,INFO
1777842881.276145,APP,WARNING
1777842917.622579,DISCOVERY,WARNING
1777842980.4249828,DISCOVERY,ERROR
1777842984.5117614,HARDWARE,INFO
1777843075.4807255,APP,INFO
1777843080.3424888,APP,INFO
1777843179.5995972,APP,WARNING
1777843200.5974624,HARDWARE,WARNING
1777843235.974747,APP,WARNING
1777843246.7120595,APP,WARNING
1777852867.5019479,KERNEL,SEVERE
1777852947.5535028,KERNEL,SEVERE
1777852962.3223503,APP,INFO
1777853014.7716281,HARDWARE,WARNING
1777853108.4461467,APP,ERROR
1777853159.0250232,APP,INFO
1777853165.330378,KERNEL,INFO
1777853201.7989519,KERNEL,INFO
1777853268.719291,HARDWARE,WARNING
1777853355.2958925,KERNEL,INFO
1777861691.2467914,DISCOVERY,INFO
1777862133.1431675,APP,INFO
1777862694.4844058,KERNEL,FATAL
1777863221.2335353,MMCS,INFO
1777863533.957335,MMCS,INFO
1777863854.0924883,APP,INFO
1777864310.2019036,KERNEL,WARNING
1777864881.8195326,KERNEL,INFO
1777865217.340488,HARDWARE,WARNING
1777865703.4609554,KERNEL,INFO
1777873318.4608917,HARDWARE,FATAL
1777873333.246788,KERNEL,SEVERE
1777873365.0958104,DISCOVERY,SEVERE
1777873395.6363254,MMCS,FATAL
1777873418.0845757,APP,SEVERE
1777873842.6987002,DISCOVERY,FATAL
1777874211.235336,KERNEL,FATAL
1777874767.909782,DISCOVERY,SEVERE
1777875203.6774905,KERNEL,SEVERE
1777875708.1042004,HARDWARE,FATAL
1777881387.7323177,DISCOVERY,FATAL
1777881435.2249272,APP,FATAL
1777881452.6644654,MMCS,FATAL
1777881488.562258,KERNEL,FATAL
1777881883.7344356,MMCS,FATAL
1777882432.3148992,APP,FATAL
1777882476.810385,HARDWARE,FATAL
1777882946.772687,KERNEL,FATAL
1777883471.6382697,DISCOVERY,SEVERE
1777884060.470381,APP,FATAL
1777892910.4161286,HARDWARE,INFO
1777892965.1826258,MMCS,INFO
1777893012.4878085,MMCS,INFO
1777893094.7697628,APP,INFO
1777893154.8217418,KERNEL,SEVERE
1777893194.8426046,HARDWARE,SEVERE
1777893220.035644,HARDWARE,FATAL
1777893316.6034598,MMCS,WARNING
1777893384.6077495,KERNEL,FATAL
1777893451.7284837,DISCOVERY,WARNING
1777899781.687842,MMCS,INFO
1777900219.2575877,KERNEL,INFO
1777900776.8925943,MMCS,INFO
1777901365.2482977,DISCOVERY,WARNING
1777901731.0761185,MMCS,INFO
1777902176.9531336,DISCOVERY,WARNING
1777902520.5897272,APP,WARNING
1777902913.8251305,KERNEL,INFO
1777903375.7850637,HARDWARE,INFO
1777903876.85889,APP,INFO
1777909041.2385464,APP,INFO
1777909130.071183,DISCOVERY,INFO
1777909166.2781534,HARDWARE,INFO
1777909190.8002725,DISCOVERY,WARNING
1777909203.5614333,HARDWARE,ERROR
1777909215.1228538,HARDWARE,INFO
1777909257.7592876,MMCS,SEVERE
1777909329.10718,MMCS,FATAL
1777909408.6750572,DISCOVERY,INFO
1777909415.6551719,APP,INFO
1777919601.922716,APP,INFO
1777920125.6253412,KERNEL,INFO
1777920434.7953475,DISCOVERY,INFO
1777920834.1449275,KERNEL,INFO
1777921406.8265755,MMCS,INFO
1777921748.930519,DISCOVERY,INFO
1777922168.0199797,MMCS,INFO
1777922715.8005307,KERNEL,INFO
1777923174.0247838,APP,WARNING
1777923503.5101802,KERNEL,INFO
1777928811.2684934,KERNEL,WARNING
1777928873.8043194,APP,INFO
1777928972.6115665,APP,INFO
1777928999.9924579,KERNEL,INFO
1777929072.5049906,MMCS,INFO
1777929132.0594144,DISCOVERY,INFO
1777929140.9985354,APP,SEVERE
1777929167.1733863,DISCOVERY,SEVERE
1777929174.7491121,HARDWARE,INFO
